G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Bayesian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
1.084693623359687,149.0021184706243,51.484049023804396,757.0002340114015,44.413228524794825,6078.990921536506,-514.3528346071648,-0.032951178288050005,-0.004744774311325436,97.57962378532677,EE88037.sortByCoord,prostate_cluster2483_hg38,yes,0.15,"(-250.56857586467265, 395.55803759116014)",N/A,-0.14,"(-0.123612282510788, 0.07196721937166428)",N/A
62.087734564101666,149.99999999943864,-245.3726947825209,757.0000001389568,444.115745397282,6078.000013488341,-498.07377015044676,-0.06496748105673904,-0.010328655448273107,267.79876964267385,EE88037.sortByCoord,A549_hg38,yes,1.04,"(-255.040069906391, 428.5674280284202)",N/A,-1.35,"(-0.10053282245571228, 0.12586205409550769)",N/A
10.587194644420858,149.00000000001802,-8.310842544080572,757.0000000003582,8.301727603687581,6078.999909191249,-696.6352243246073,-0.02451180562898297,-0.0011284165808523134,12.15732527183236,EE88037.sortByCoord,HeLa_cluster1777_hg38,yes,-0.52,"(-93.80412643044176, 194.98261619365513)",N/A,0.7,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-1.7701444318514117,149.99999999999915,-25.71883488362077,757.0000000154741,7.744575560017528,6078.00006382316,-585.8354524553838,0.017753509889958382,-0.0015055478421306485,-20.267754171746127,EE88037.sortByCoord,colon_cluster507_hg38,yes,0.82,"(-358.2173159815829, 118.66350014151612)",N/A,-0.45,"(-0.03146166791221886, 0.0961701496130678)",N/A
11.286928912945926,149.00000000008131,-17.053987590350815,757.0000000020572,54.388536594735825,6078.905809172504,-565.8917956621474,-0.024802206378559417,-0.004514972430098721,50.17959409069139,EE88037.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,-0.89,"(-96.61729336817203, 437.4327918714623)",N/A,0.33,"(-0.12614825311203842, 0.04754041623417212)",N/A
-44.11637694936228,149.0000000002637,50.203481513827114,757.999999966802,-145.12732108919198,6078.112250099077,-473.4783006561329,0.10122307104503436,-0.00331932827536966,-145.35766162849671,EE88037.sortByCoord,panc_adenoca_cluster1261_hg38,yes,0.38,"(-642.6545705277002, 190.1018313897916)",N/A,1.8,"(-0.16045322481214283, 0.1128207699788697)",N/A
8.98637768558806,149.99999999986932,52.60577123355861,757.9999999999941,110.92841740691314,6078.020925099739,-562.5824626494276,-0.058868198821769115,-0.0072356628931363205,174.29051802389614,EE87864.sortByCoord,skeletal_muscle_cluster1518_hg38,no,1.91,"(-288.9609746227431, 180.84507132172865)",n.s.,-1.65,"(-0.07203989172404598, 0.09238919948095962)",n.s.
-6.130266435903405,149.00000000002078,19.369261024591893,757.9999999998224,-134.65097342822108,6078.000008317191,-686.3222555914242,0.01505745557947255,0.002940007039518225,-122.05031429151369,EE87864.sortByCoord,hepatocyte_all_hg38,no,-1.83,"(-131.89710413022425, 151.44781350163484)",n.s.,1.71,"(-0.06591934692441812, 0.020705109367181347)",n.s.
46.951521502491566,149.0000000009149,-94.5676320782732,757.9999999958118,-17.616239453409566,6078.0155878565565,-625.6190156494723,-0.07478297871939656,0.0024864701774300183,-58.69912357698254,EE87864.sortByCoord,panc_epithel_cluster1974_hg38,no,-0.35,"(-200.2123032501991, 144.67266493885407)",n.s.,-1.01,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
-12.094921718923732,149.00000000002188,-54.87708273728675,757.9999795459929,327.8844559147467,6078.000001300424,-505.2676148087957,0.03974465461130602,-0.007846204169885967,258.1457410453069,EE87864.sortByCoord,SAEC_hg38,no,0.14,"(-129.24715049268673, 594.0845756974345)",n.s.,1.36,"(-0.13486348604650814, 0.07168146623875854)",n.s.
40.063580968551726,149.89795770033362,-17.162742506520267,757.0000003322183,498.9237949725784,6078.001520649318,-527.3589669820524,-0.13032931339471324,-0.014069224160098131,527.3956463041886,EE87864.sortByCoord,mammary_epithel_cluster2438_hg38,no,2.52,"(-147.4401575635661, 444.2855409094401)",Significantly weaker coverage drop,-1.52,"(-0.1551046038768317, 0.060045326809148626)",n.s.
-35.19543468735692,149.00000000013847,-202.61924689276032,757.999999913423,-1289.8139086106914,6078.999987098498,-508.7188696694858,0.2855206215751369,0.032242308357113,-1533.6139519961673,EE87864.sortByCoord,hematopoietic_all_hg38,no,-1.13,"(-1762.1647206147018, -683.1746616706939)",n.s.,1.37,"(0.0833171034483827, 0.32146001505947525)",n.s.
36.37065162829232,149.0000000014579,-22.27607894492091,757.0000219260535,121.51852798875288,6078.000000324653,-642.8982396368834,-0.09361768394710472,-0.003505303291725639,140.99452401179178,EE87864.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,no,2.07,"(-180.15764378937976, 133.1408038638332)",Significantly weaker coverage drop,-2.52,"(-0.07960968375498778, 0.02114239769897886)",Significantly weaker coverage drop
-1.0688099271752898,149.00000000000998,15.002152599311938,757.0000000260559,-48.60123927439224,6078.146804188504,-514.1379525979596,-0.0018545311358947267,-0.0017796506836382793,-34.644100184399946,EE87864.sortByCoord,prostate_cluster2483_hg38,no,-0.65,"(-250.56857586467265, 395.55803759116014)",n.s.,0.48,"(-0.123612282510788, 0.07196721937166428)",n.s.
-32.16021425494637,149.9999956455706,-77.57072403516617,757.0000000430977,182.76976818946488,6078.999999586076,-484.8318519587146,0.11441940684860807,-0.012736515050648085,67.0854714631034,EE87864.sortByCoord,A549_hg38,no,-0.11,"(-255.040069906391, 428.5674280284202)",n.s.,1.77,"(-0.10053282245571228, 0.12586205409550769)",n.s.
9.867761451129985,149.9999853033844,-3.5185892518218616,757.9999999982471,35.281621890861224,6078.995078548064,-673.213510235805,-0.026707990986485408,-0.0014818428459948414,43.10484100799859,EE87864.sortByCoord,HeLa_cluster1777_hg38,no,-0.1,"(-93.80412643044176, 194.98261619365513)",n.s.,0.59,"(-0.08070902952822549, 0.0023044742962305895)",n.s.
-22.82089114320993,149.99992294449342,41.97569115263411,757.9999999995916,-214.16686312921945,6078.961646501374,-552.7357035469437,0.05265770310104578,0.003848544279471758,-197.964024808867,EE87864.sortByCoord,colon_cluster507_hg38,no,-0.65,"(-358.2173159815829, 118.66350014151612)",n.s.,0.63,"(-0.03146166791221886, 0.0961701496130678)",n.s.
-21.351356013823747,149.99999999998258,32.047415456148194,757.9999998931493,3.0935669151537417,6078.013424180616,-566.7019784048402,0.039716495044737836,-0.005654367793278184,10.737853173604279,EE87864.sortByCoord,melano_SOX_clusters1863_2205_hg38,no,-1.18,"(-96.61729336817203, 437.4327918714623)",n.s.,1.79,"(-0.12614825311203842, 0.04754041623417212)",n.s.
57.9789551092085,149.99999999886828,-66.00377791364117,757.9999999980528,-242.2592579818705,6078.9998099761315,-449.5556508965003,-0.10356474875050796,0.0036358432216681853,-241.54710127919662,EE87864.sortByCoord,panc_adenoca_cluster1261_hg38,no,-0.07,"(-642.6545705277002, 190.1018313897916)",n.s.,-1.15,"(-0.16045322481214283, 0.1128207699788697)",n.s.
-8.606449678570852,149.0,93.2283531162207,757.9999999995946,-187.3300929163671,6078.901883405397,-608.5299377386742,-0.01372948224674093,-0.001572399506480082,-102.99793505327915,EE87894.sortByCoord,skeletal_muscle_cluster1518_hg38,no,-0.41,"(-288.9609746227431, 180.84507132172865)",n.s.,-0.57,"(-0.07203989172404598, 0.09238919948095962)",n.s.
5.598708504898684,149.99999911689198,2.146260740437184,757.9953869864112,45.34701942532101,6078.9996441753565,-718.1855787143593,-0.018995971955012982,-0.00133377047842543,53.93921137816844,EE87894.sortByCoord,hepatocyte_all_hg38,no,0.61,"(-131.89710413022425, 151.44781350163484)",n.s.,0.16,"(-0.06591934692441812, 0.020705109367181347)",n.s.
13.609998921610488,149.99999999957438,45.759062120709636,757.0000000033176,109.89747504494505,6078.9667807490405,-686.2622781060417,-0.06752479151569102,-0.004145957774584967,171.69996552820803,EE87894.sortByCoord,panc_epithel_cluster1974_hg38,no,2.28,"(-200.2123032501991, 144.67266493885407)",Significantly weaker coverage drop,-0.72,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
1.4812580147649683,149.86496854565394,79.35248698924417,757.9997932721768,41.41584603493318,6078.021626450017,-525.1675456873053,-0.04842548019720225,-0.007412733119311203,123.1668686159175,EE87894.sortByCoord,SAEC_hg38,no,-0.59,"(-129.24715049268673, 594.0845756974345)",n.s.,-0.32,"(-0.13486348604650814, 0.07168146623875854)",n.s.
29.77705206087235,149.99999999887456,-25.362373008180608,757.9999999893074,143.6865388533069,6078.99999984281,-549.7603464951792,-0.07527667288964349,-0.005401155777968852,152.3727149035273,EE87894.sortByCoord,mammary_epithel_cluster2438_hg38,no,0.03,"(-147.4401575635661, 444.2855409094401)",n.s.,-0.51,"(-0.1551046038768317, 0.060045326809148626)",n.s.
12.932872072148097,149.9999999980507,-77.85501948247149,757.9999999344675,-1100.2273840277098,6078.0000777549085,-539.4912215316176,0.07879507562287064,0.02717807221408121,-1162.6359566314015,EE87894.sortByCoord,hematopoietic_all_hg38,no,0.22,"(-1762.1647206147018, -683.1746616706939)",n.s.,-2.04,"(0.0833171034483827, 0.32146001505947525)",Significantly weaker coverage drop
6.503816451007588,149.99999999999926,1.4891413634357857,757.0000000033733,4.188212671270222,6078.000001080826,-693.1228302917788,-0.018357336086594858,-0.0010456155113685165,13.208758585869203,EE87894.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,no,0.46,"(-180.15764378937976, 133.1408038638332)",n.s.,0.43,"(-0.07960968375498778, 0.02114239769897886)",n.s.
-27.66260784662441,149.0000000000169,98.23667697818651,757.9982044672853,2.309497916852421,6078.999992565953,-567.2485544008896,0.022211123485769996,-0.004918058262448464,69.43466676239849,EE87894.sortByCoord,prostate_cluster2483_hg38,no,-0.02,"(-250.56857586467265, 395.55803759116014)",n.s.,0.97,"(-0.123612282510788, 0.07196721937166428)",n.s.
43.35332318750409,149.9999999998909,-50.828286596989955,757.999999872673,-52.96004409792346,6078.999934493954,-550.287897346241,-0.08507620120139266,-0.0071175771491028515,-54.05626531588108,EE87894.sortByCoord,A549_hg38,no,-0.81,"(-255.040069906391, 428.5674280284202)",n.s.,-1.7,"(-0.10053282245571228, 0.12586205409550769)",n.s.
23.463946887072506,149.9999999998884,-9.761756795136074,757.9999999948892,89.7544138850459,6078.999974359243,-718.4808830220876,-0.06315762190583045,-0.0034575706043074093,106.94237251044413,EE87894.sortByCoord,HeLa_cluster1777_hg38,no,0.77,"(-93.80412643044176, 194.98261619365513)",n.s.,-1.14,"(-0.08070902952822549, 0.0023044742962305895)",n.s.
-10.069451504817804,149.00000149941573,-61.04805557555672,757.0000000033749,58.14957712566945,6078.00003997023,-617.5495911519332,0.05531642648853027,-0.0016691114400363932,-15.17954722920405,EE87894.sortByCoord,colon_cluster507_hg38,no,0.86,"(-358.2173159815829, 118.66350014151612)",n.s.,0.71,"(-0.03146166791221886, 0.0961701496130678)",n.s.
5.165533805765468,149.00002641362266,49.82102607394454,757.9609970671692,63.4325914480966,6078.999917610407,-597.1129343875212,-0.04421598942923504,-0.006066870664592301,119.62162346442426,EE87894.sortByCoord,melano_SOX_clusters1863_2205_hg38,no,-0.37,"(-96.61729336817203, 437.4327918714623)",n.s.,-0.11,"(-0.12614825311203842, 0.04754041623417212)",n.s.
-4.414932363983887,149.99999999985243,189.2237748251336,757.9999999636424,-671.3203304627027,6078.038515834567,-519.1835062915717,-0.04378493224797867,0.00894330836124021,-484.7252518978605,EE87894.sortByCoord,panc_adenoca_cluster1261_hg38,no,-1.22,"(-642.6545705277002, 190.1018313897916)",n.s.,-0.29,"(-0.16045322481214283, 0.1128207699788697)",n.s.
13.561696339262072,149.2934513074514,59.672785695968024,757.9999998155741,-264.95116317031955,6078.977676873051,-581.3356717246536,-0.05025809676246027,-0.00012586612506847958,-188.74635939334854,EE88134.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-1.13,"(-288.9609746227431, 180.84507132172865)",N/A,-1.45,"(-0.07203989172404598, 0.09238919948095962)",N/A
9.161675640694996,149.99997794707355,-2.2943093319698598,757.0000000055046,-53.75006673972997,6078.02060116548,-694.2408542324642,-0.019629438973377367,0.0014849096809894,-45.40990345390872,EE88134.sortByCoord,hepatocyte_all_hg38,yes,-0.77,"(-131.89710413022425, 151.44781350163484)",N/A,0.14,"(-0.06591934692441812, 0.020705109367181347)",N/A
17.98493282884511,149.00000000005002,-2.436428339994892,757.0000361415158,-117.62397471329464,6078.060879066271,-670.3746928306091,-0.03914960231149376,0.003347579123792114,-99.14043561815714,EE88134.sortByCoord,panc_epithel_cluster1974_hg38,yes,-0.81,"(-200.2123032501991, 144.67266493885407)",N/A,0.4,"(-0.09904946836923603, 0.0007154169435081709)",N/A
-5.028946840458695,149.00000000157482,54.06342594278731,757.9999994446284,438.788532017028,6078.024107053704,-530.9490917892068,-0.04378993654112896,-0.012978276328171615,487.04910568439584,EE88134.sortByCoord,SAEC_hg38,yes,1.39,"(-129.24715049268673, 594.0845756974345)",N/A,-0.23,"(-0.13486348604650814, 0.07168146623875854)",N/A
23.70956269851807,149.0000000001701,4.426092964718848,757.9999999899861,237.5738813656889,6078.042618639372,-551.0464329101864,-0.08140457120474666,-0.007804719476012917,269.2190773824863,EE88134.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.8,"(-147.4401575635661, 444.2855409094401)",N/A,-0.62,"(-0.1551046038768317, 0.060045326809148626)",N/A
38.641680190209094,149.99999999909357,-193.56477692408058,757.999999992529,-1001.2020459778737,6078.022727680232,-535.9511904101136,0.06481865305726199,0.027126779698443498,-1150.7596236006425,EE88134.sortByCoord,hematopoietic_all_hg38,yes,0.26,"(-1762.1647206147018, -683.1746616706939)",N/A,-2.27,"(0.0833171034483827, 0.32146001505947525)",N/A
5.9926707058415385,149.999999999976,30.236013511476468,757.0014326354776,-62.21364837951708,6078.230916729497,-700.4250118239166,-0.02778931128212285,1.5933155001604526e-05,-24.69897771788066,EE88134.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,-0.01,"(-180.15764378937976, 133.1408038638332)",N/A,0.06,"(-0.07960968375498778, 0.02114239769897886)",N/A
8.320628556258262,149.0000000000653,62.219525230136384,757.999999955748,-163.76957211133558,6078.983024811451,-553.3754296752116,-0.04427727340080613,-0.0011741201073165461,-91.16817065766709,EE88134.sortByCoord,prostate_cluster2483_hg38,yes,-1.0,"(-250.56857586467265, 395.55803759116014)",N/A,-0.37,"(-0.123612282510788, 0.07196721937166428)",N/A
1.1401001656145806,149.00000000000887,-13.123734414966275,757.9999999989458,-161.18110584188992,6078.99972620643,-573.8580754549064,0.014432283155972827,-0.0024077194623203877,-172.92934392707687,EE88134.sortByCoord,A549_hg38,yes,-1.5,"(-255.040069906391, 428.5674280284202)",N/A,0.03,"(-0.10053282245571228, 0.12586205409550769)",N/A
24.61199799688345,149.9999999999069,-30.86557716220805,757.9999999687222,132.0481482248078,6078.963130526722,-698.8152819842282,-0.05787949746236312,-0.004110587350532453,129.21940332528422,EE88134.sortByCoord,HeLa_cluster1777_hg38,yes,1.07,"(-93.80412643044176, 194.98261619365513)",N/A,-0.89,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-3.1743015567546866,149.9999999999965,-41.935064140541456,757.9999951732599,-218.71778141940968,6078.999996617361,-584.1953070170928,0.04486686677056032,0.004715496142904007,-264.470226637252,EE88134.sortByCoord,colon_cluster507_hg38,yes,-1.19,"(-358.2173159815829, 118.66350014151612)",N/A,0.39,"(-0.03146166791221886, 0.0961701496130678)",N/A
-20.725615372192816,149.00000000029658,-6.470762286564282,757.9999999956717,461.4700999266384,6078.999984593892,-568.8947129100058,0.028613155954617036,-0.013578558626996688,430.447241587211,EE88134.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,1.92,"(-96.61729336817203, 437.4327918714623)",N/A,1.54,"(-0.12614825311203842, 0.04754041623417212)",N/A
-36.449585767034286,149.00000000025543,87.62036416393197,757.00000000233,-383.9516241148638,6078.999982892779,-495.8935059195217,0.07661350589517077,0.0043091556295173595,-337.28250139060543,EE88134.sortByCoord,panc_adenoca_cluster1261_hg38,yes,-0.52,"(-642.6545705277002, 190.1018313897916)",N/A,1.45,"(-0.16045322481214283, 0.1128207699788697)",N/A
-30.787020964073285,149.00026023866798,12.803100106601686,757.000000132294,99.21175405028092,6078.03728078657,-619.308243575977,0.06917180866522546,-0.006054230364862265,76.39526293553591,EE88264,skeletal_muscle_cluster1518_hg38,no,1.09,"(-288.9609746227431, 180.84507132172865)",n.s.,1.41,"(-0.07203989172404598, 0.09238919948095962)",n.s.
14.074547219226885,149.0000000075398,6.015994805671037,757.9999559342633,31.45943117085075,6078.001452329046,-739.2664526636518,-0.04291528736701708,-0.001281646336574763,53.78633887120854,EE88264,hepatocyte_all_hg38,no,0.61,"(-131.89710413022425, 151.44781350163484)",n.s.,-0.92,"(-0.06591934692441812, 0.020705109367181347)",n.s.
15.881495857589226,149.0000000000394,-21.03427988569345,757.0000000059438,-82.99473544108885,6078.000006538412,-689.1269224591023,-0.02598945988203166,0.002290947331289943,-85.7531398347838,EE88264,panc_epithel_cluster1974_hg38,no,-0.66,"(-200.2123032501991, 144.67266493885407)",n.s.,0.91,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
-39.62584695298985,149.99999999992244,132.90979718224136,757.9999999889387,165.3085470470315,6078.015453151837,-547.5230684673431,0.024587527814310044,-0.008580125497545756,253.43015831688592,EE88264,SAEC_hg38,no,0.11,"(-129.24715049268673, 594.0845756974345)",n.s.,1.07,"(-0.13486348604650814, 0.07168146623875854)",n.s.
-5.540858016606069,149.9999999999994,-39.15118666284832,757.9999999986145,442.1157785738482,6078.992948140267,-556.1553292042579,0.0063277188718295725,-0.01298772277601962,395.71041609411077,EE88264,mammary_epithel_cluster2438_hg38,no,1.65,"(-147.4401575635661, 444.2855409094401)",n.s.,0.99,"(-0.1551046038768317, 0.060045326809148626)",n.s.
-5.5469852228911485,149.00000000313557,-251.86307658830574,757.9999999549268,-658.8424706693551,6078.0224402423255,-556.5967566196135,0.1906540393928256,0.02059106105816404,-918.7220193758327,EE88264,hematopoietic_all_hg38,no,1.11,"(-1762.1647206147018, -683.1746616706939)",n.s.,-0.19,"(0.0833171034483827, 0.32146001505947525)",n.s.
-7.260136493762093,149.999999999852,20.55922286227846,757.9999999420198,70.16684075817793,6078.069940075627,-662.8533978906291,0.003883169179806821,-0.0030582639261367327,82.44149009515355,EE88264,HPF_lung_fibroblast_cluster1737_hg38,no,1.33,"(-180.15764378937976, 133.1408038638332)",n.s.,1.29,"(-0.07960968375498778, 0.02114239769897886)",n.s.
46.349949420823364,149.00005903180607,10.748955961599538,757.0000001679635,-83.24933536818301,6078.034070587591,-544.6412139903114,-0.1243008550683712,-0.0012855629432185294,-18.669932439982194,EE88264,prostate_cluster2483_hg38,no,-0.56,"(-250.56857586467265, 395.55803759116014)",n.s.,-1.98,"(-0.123612282510788, 0.07196721937166428)",Significantly weaker coverage drop
30.00616636284425,149.0000000002345,-88.33823984284466,757.9999999990268,291.3158966021352,6078.980571896656,-553.2278267218088,-0.05296529007151325,-0.012782537480894746,236.57019890128117,EE88264,A549_hg38,no,0.86,"(-255.040069906391, 428.5674280284202)",n.s.,-1.14,"(-0.10053282245571228, 0.12586205409550769)",n.s.
19.77370303844952,149.0000000000233,-5.395234823917772,757.0000000614168,147.64109646142657,6078.999983892909,-706.3351267071369,-0.059789226980964276,-0.004729989546174949,164.91768442963595,EE88264,HeLa_cluster1777_hg38,no,1.56,"(-93.80412643044176, 194.98261619365513)",n.s.,-0.98,"(-0.08070902952822549, 0.0023044742962305895)",n.s.
14.665541139659126,149.00000000002942,-35.40187393254116,757.000013345012,-200.7468165836064,6078.000005132394,-616.5268881104364,-0.007433093954055319,0.003524432592915336,-219.28380612035053,EE88264,colon_cluster507_hg38,no,-0.82,"(-358.2173159815829, 118.66350014151612)",n.s.,-1.23,"(-0.03146166791221886, 0.0961701496130678)",n.s.
22.879801941749736,149.0000000000051,6.1010493305862,757.9999999924236,-179.26414412433894,6078.973238476674,-617.0171759249234,-0.05270641405939986,0.0025836792155618147,-146.43097764442751,EE88264,melano_SOX_clusters1863_2205_hg38,no,-2.34,"(-96.61729336817203, 437.4327918714623)",Significantly stronger coverage drop,-0.3,"(-0.12614825311203842, 0.04754041623417212)",n.s.
-12.999461377263222,149.00000000001882,40.9274221357085,757.0000000030083,-291.9890557120243,6078.052939589677,-494.09169595272994,0.032401822501684614,0.0021796793293044282,-265.40753442639055,EE88264,panc_adenoca_cluster1261_hg38,no,-0.19,"(-642.6545705277002, 190.1018313897916)",n.s.,0.81,"(-0.16045322481214283, 0.1128207699788697)",n.s.
-13.034624250709262,149.00000000001296,64.60803083305031,757.0000000026282,-146.77423008805226,6078.900733019511,-595.1449843133664,0.010483445122867712,-0.00218352435183914,-96.49277249945659,EE87940.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.36,"(-288.9609746227431, 180.84507132172865)",N/A,0.01,"(-0.07203989172404598, 0.09238919948095962)",N/A
7.2350355286170975,149.00000000007512,-13.538038168054786,757.0116980311449,117.95321282439926,6078.999999328827,-701.6939622775079,-0.0199778936135822,-0.002867851143751732,112.53390468768234,EE87940.sortByCoord,hepatocyte_all_hg38,yes,1.43,"(-131.89710413022425, 151.44781350163484)",N/A,0.12,"(-0.06591934692441812, 0.020705109367181347)",N/A
14.531299063953169,149.00000000000026,-13.831795907182627,757.9999999522086,57.09701244293958,6078.857334937102,-619.1977286590949,-0.03537439983250065,-0.0015352023025536252,59.89201695210879,EE87940.sortByCoord,panc_epithel_cluster1974_hg38,yes,1.0,"(-200.2123032501991, 144.67266493885407)",N/A,0.54,"(-0.09904946836923603, 0.0007154169435081709)",N/A
-5.464067275079264,149.00000000000054,40.43033695596459,757.9920962360188,101.3803280960778,6078.9999973619515,-512.7842566946108,-0.013302443016788255,-0.002122815038134716,135.74817158391244,EE87940.sortByCoord,SAEC_hg38,yes,-0.53,"(-129.24715049268673, 594.0845756974345)",N/A,0.35,"(-0.13486348604650814, 0.07168146623875854)",N/A
-11.208661927040604,149.00000000002746,-41.63203374080645,757.9999999998828,80.80831269680542,6078.980319465971,-524.6834602665833,0.0466189514282196,-0.00434811225398718,25.73273032114439,EE87940.sortByCoord,mammary_epithel_cluster2438_hg38,yes,-0.82,"(-147.4401575635661, 444.2855409094401)",N/A,1.72,"(-0.1551046038768317, 0.060045326809148626)",N/A
-15.867005847084169,149.00000000047666,-207.47644779354758,757.9999999744964,-1002.2076270872476,6078.982111931294,-521.916149663893,0.2174514731357107,0.02917896015908553,-1228.8568710698685,EE87940.sortByCoord,hematopoietic_all_hg38,yes,-0.02,"(-1762.1647206147018, -683.1746616706939)",N/A,0.25,"(0.0833171034483827, 0.32146001505947525)",N/A
13.767249715500007,149.99999999996902,-61.2057714867391,757.0000000166864,116.29807343582087,6078.999996722948,-650.6583308458769,-0.011992092740719277,-0.0021171762454690692,70.322038608442,EE87940.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,1.18,"(-180.15764378937976, 133.1408038638332)",N/A,0.67,"(-0.07960968375498778, 0.02114239769897886)",N/A
-10.83499751813794,149.00000000000557,46.727773720553024,757.0000000001243,65.18150750543535,6078.9999987043075,-544.391824736992,0.00010696586292383448,-0.004847993987325468,99.73044784684843,EE87940.sortByCoord,prostate_cluster2483_hg38,yes,0.17,"(-250.56857586467265, 395.55803759116014)",N/A,0.52,"(-0.123612282510788, 0.07196721937166428)",N/A
12.269703474095929,149.00000000000784,-107.3413050241316,757.9999999974551,314.1880259291268,6078.948457778436,-519.8610322854728,0.0030238294812672505,-0.00969737670319038,219.71315868295036,EE87940.sortByCoord,A549_hg38,yes,0.77,"(-255.040069906391, 428.5674280284202)",N/A,-0.17,"(-0.10053282245571228, 0.12586205409550769)",N/A
8.739986089984924,149.99999999996706,-10.568613481731774,757.9999999990573,261.7602573441468,6078.990855264599,-710.2960767204744,-0.034861027516040144,-0.007873457732773679,260.9156062172472,EE87940.sortByCoord,HeLa_cluster1777_hg38,yes,2.87,"(-93.80412643044176, 194.98261619365513)",N/A,0.21,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-16.875867601655887,149.00000000053782,-45.14808410654522,757.9999999986926,-296.75561055696437,6078.051903088265,-574.9465027733112,0.08842440584663203,0.006208194743454843,-361.52436358253084,EE87940.sortByCoord,colon_cluster507_hg38,yes,-2.0,"(-358.2173159815829, 118.66350014151612)",N/A,1.73,"(-0.03146166791221886, 0.0961701496130678)",N/A
-7.28476076185073,149.0000000000466,-3.8227530955822253,757.9999999921687,126.9313201367432,6078.070423732774,-573.436857072189,0.013185335108578965,-0.0059028721391743855,114.50352226906077,EE87940.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,-0.41,"(-96.61729336817203, 437.4327918714623)",N/A,1.19,"(-0.12614825311203842, 0.04754041623417212)",N/A
28.34188325511764,149.00000000056914,30.039453591972517,757.9999999913374,122.67696675321234,6078.995840533288,-488.5850623567356,-0.09974528255636336,-0.004963187515148683,185.65785755331447,EE87940.sortByCoord,panc_adenoca_cluster1261_hg38,yes,1.95,"(-642.6545705277002, 190.1018313897916)",N/A,-1.09,"(-0.16045322481214283, 0.1128207699788697)",N/A
-26.44209996991189,149.99999999989714,31.362421754655674,757.0000841101323,-6.562169838007642,6078.991977472979,-587.9512411057317,0.054228334897525855,-0.004689556106688789,-5.485297211961167,EE87836.sortByCoord,skeletal_muscle_cluster1518_hg38,no,0.41,"(-288.9609746227431, 180.84507132172865)",n.s.,1.06,"(-0.07203989172404598, 0.09238919948095962)",n.s.
-1.93214202284517,149.00000000001506,-17.888255841219898,757.9999999993945,100.65634058404038,6078.984635151558,-695.8155383784069,0.007982274450531766,-0.0029889501692642482,80.25604673549276,EE87836.sortByCoord,hepatocyte_all_hg38,no,0.98,"(-131.89710413022425, 151.44781350163484)",n.s.,1.39,"(-0.06591934692441812, 0.020705109367181347)",n.s.
10.37899421860157,149.99999813275502,23.70388173539865,757.0000000033515,191.0250837989893,6078.016068182704,-642.9191411204657,-0.05263448109478217,-0.0049905356913613075,226.74297663691712,EE87836.sortByCoord,panc_epithel_cluster1974_hg38,no,2.91,"(-200.2123032501991, 144.67266493885407)",Significantly weaker coverage drop,-0.14,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
-1.9360769855080069,149.99999999999991,10.294379607537195,757.9999999988762,323.0546249325071,6078.086828584754,-488.3737859099826,-0.021472871795436117,-0.009005335993860417,330.8505924812597,EE87836.sortByCoord,SAEC_hg38,no,0.54,"(-129.24715049268673, 594.0845756974345)",n.s.,0.19,"(-0.13486348604650814, 0.07168146623875854)",n.s.
19.108913051681707,149.00000000006682,37.960054387456346,757.9999999977957,-44.49212031677883,6078.115482362145,-540.9781625368545,-0.06822189166809196,-0.003662853181714683,15.980546705963066,EE87836.sortByCoord,mammary_epithel_cluster2438_hg38,no,-0.88,"(-147.4401575635661, 444.2855409094401)",n.s.,-0.38,"(-0.1551046038768317, 0.060045326809148626)",n.s.
181.18797844193887,149.99999999774505,436.12314121725035,757.0000019682187,-476.3385381146157,6078.168669725712,-442.2583577016342,-0.680464508582224,0.0014537955016571266,173.89676050855925,EE87836.sortByCoord,hematopoietic_all_hg38,no,5.1,"(-1762.1647206147018, -683.1746616706939)",Significantly weaker coverage drop,-14.6,"(0.0833171034483827, 0.32146001505947525)",Significantly weaker coverage drop
